  ,  , Corrida: ,23 seg ,  ,  , Peltier: ,21.26, ºC     , teInsta: ,31.83, ºC     , Disip: ,20.87, ºC     ,  , Aire: ,15.22,16:40:16,22/8/2022,TomaNro= 1,   Modo ,0,   tension puente H ,0.0,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=255y35,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,16.67111,  ,  , Corrida: ,32 seg ,  ,  , Peltier: ,21.26, ºC     , teInsta: ,31.83, ºC     , Disip: ,20.85, ºC     ,  , Aire: ,15.22,16:40:25,22/8/2022,TomaNro= 2,   Modo ,0,   tension puente H ,8.55,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=114y68,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.13636363, Hora Calc,20.789722,  ,  , Corrida: ,14859 seg ,  ,  , Peltier: ,26.09, ºC     , teInsta: ,26.96, ºC     , Disip: ,35.55, ºC     ,  , Aire: ,15.22,20:47:32,22/8/2022,TomaNro= 292,   Modo ,3,   tension puente H ,8.8,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=110y66,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.13636363, Hora Calc,20.792221,  ,  , Corrida: ,14868 seg ,  ,  , Peltier: ,26.23, ºC     , teInsta: ,26.93, ºC     , Disip: ,36.48, ºC     ,  , Aire: ,15.22,20:47:41,22/8/2022,TomaNro= 293,   Modo ,3,   tension puente H ,8.8,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=100y60,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.13636363, Hora Calc,20.794722,  ,  , Corrida: ,14877 seg ,  ,  , Peltier: ,26.35, ºC     , teInsta: ,26.92, ºC     , Disip: ,37.14, ºC     ,  , Aire: ,15.22,20:47:50,22/8/2022,TomaNro= 294,   Modo ,3,   tension puente H ,8.8,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=90y54,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.13636363, Hora Calc,20.797222,  ,  , Corrida: ,14886 seg ,  ,  , Peltier: ,26.54, ºC     , teInsta: ,26.91, ºC     , Disip: ,37.57, ºC     ,  , Aire: ,15.22,20:47:59,22/8/2022,TomaNro= 295,   Modo ,3,   tension puente H ,8.8,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=82y49,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.13636363, Hora Calc,20.79972,  ,  , Corrida: ,14895 seg ,  ,  , Peltier: ,26.75, ºC     , teInsta: ,26.91, ºC     , Disip: ,37.85, ºC     ,  , Aire: ,15.22,20:48:8,22/8/2022,TomaNro= 296,   Modo ,3,   tension puente H ,8.8,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=74y44,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.13636363, Hora Calc,20.802221,  ,  , Corrida: ,14905 seg ,  ,  , Peltier: ,26.96, ºC     , teInsta: ,26.9, ºC     , Disip: ,38.0, ºC     ,  , Aire: ,15.22,20:48:18,22/8/2022,TomaNro= 297,   Modo ,3,   tension puente H ,8.8,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=69y41,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.13636363, Hora Calc,20.804998,  ,  , Corrida: ,14914 seg ,  ,  , Peltier: ,27.19, ºC     , teInsta: ,26.89, ºC     , Disip: ,38.05, ºC     ,  , Aire: ,15.22,20:48:27,22/8/2022,TomaNro= 298,   Modo ,3,   tension puente H ,8.8,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=68y40,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.13636363, Hora Calc,20.807499,  ,  , Corrida: ,14923 seg ,  ,  , Peltier: ,27.42, ºC     , teInsta: ,26.86, ºC     , Disip: ,37.9, ºC     ,  , Aire: ,15.22,20:48:36,22/8/2022,TomaNro= 299,   Modo ,3,   tension puente H ,8.8,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=73y43,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.13636363, Hora Calc,20.81,  ,  , Corrida: ,14932 seg ,  ,  , Peltier: ,27.62, ºC     , teInsta: ,26.85, ºC     , Disip: ,36.38, ºC     ,  , Aire: ,15.22,20:48:45,22/8/2022,TomaNro= 300,   Modo ,3,   tension puente H ,8.8,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=82y49,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.13636363, Hora Calc,20.8125,  ,  , Corrida: ,14941 seg ,  ,  , Peltier: ,27.84, ºC     , teInsta: ,26.84, ºC     , Disip: ,34.57, ºC     ,  , Aire: ,15.22,20:48:54,22/8/2022,TomaNro= 301,   Modo ,3,   tension puente H ,8.8,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=95y57,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.13636363, Hora Calc,20.814999,  ,  , Corrida: ,14950 seg ,  ,  , Peltier: ,28.02, ºC     , teInsta: ,26.84, ºC     , Disip: ,32.77, ºC     ,  , Aire: ,15.22,20:49:3,22/8/2022,TomaNro= 302,   Modo ,3,   tension puente H ,8.8,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=114y68,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.13636363, Hora Calc,20.817501,  ,  , Corrida: ,14960 seg ,  ,  , Peltier: ,28.19, ºC     , teInsta: ,26.83, ºC     , Disip: ,30.97, ºC     ,  , Aire: ,15.22,20:49:13,22/8/2022,TomaNro= 303,   Modo ,3,   tension puente H ,8.53,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=255y153,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.13636363, Hora Calc,20.820278,  ,  , Corrida: ,14969 seg ,  ,  , Peltier: ,28.31, ºC     , teInsta: ,26.83, ºC     , Disip: ,28.67, ºC     ,  , Aire: ,15.22,20:49:22,22/8/2022,TomaNro= 304,   Modo ,3,   tension puente H ,8.53,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=255y153,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.13636363, Hora Calc,20.822779,  ,  , Corrida: ,14978 seg ,  ,  , Peltier: ,28.4, ºC     , teInsta: ,26.82, ºC     , Disip: ,26.5, ºC     ,  , Aire: ,15.22,20:49:31,22/8/2022,TomaNro= 305,   Modo ,3,   tension puente H ,8.53,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=255y153,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.13636363, Hora Calc,20.82528,  ,  , Corrida: ,14987 seg ,  ,  , Peltier: ,28.43, ºC     , teInsta: ,26.78, ºC     , Disip: ,24.61, ºC     ,  , Aire: ,15.22,20:49:40,22/8/2022,TomaNro= 306,   Modo ,3,   tension puente H ,8.78,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=255y153,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.13636363, Hora Calc,20.827778,  ,  , Corrida: ,14996 seg ,  ,  , Peltier: ,28.43, ºC     , teInsta: ,26.78, ºC     , Disip: ,22.99, ºC     ,  , Aire: ,15.22,20:49:49,22/8/2022,TomaNro= 307,   Modo ,3,   tension puente H ,8.78,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=255y153,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.13636363, Hora Calc,20.830278,  ,  , Corrida: ,15004 seg ,  ,  , Peltier: ,28.43, ºC     , teInsta: ,26.77, ºC     , Disip: ,21.86, ºC     ,  , Aire: ,15.22,20:49:57,22/8/2022,TomaNro= 308,   Modo ,3,   tension puente H ,8.78,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,BALANCEconPWM=255y153,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.13636363, Hora Calc,20.8325,  ,  , Corrida: ,15013 seg ,  ,  , Peltier: ,28.35, ºC     , teInsta: ,26.76, ºC     , Disip: ,21.99, ºC     ,  , Aire: ,15.22,20:50:7,22/8/2022,TomaNro= 309,   Modo ,3,   tension puente H ,8.78,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=255y153,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.13636363, Hora Calc,20.835001,  ,  , Corrida: ,15023 seg ,  ,  , Peltier: ,28.26, ºC     , teInsta: ,26.76, ºC     , Disip: ,21.15, ºC     ,  , Aire: ,15.22,20:50:16,22/8/2022,TomaNro= 310,   Modo ,3,   tension puente H ,8.78,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=255y153,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.13636363, Hora Calc,20.837778,  ,  , Corrida: ,15032 seg ,  ,  , Peltier: ,28.12, ºC     , teInsta: ,26.75, ºC     , Disip: ,20.1, ºC     ,  , Aire: ,15.22,20:50:25,22/8/2022,TomaNro= 311,   Modo ,3,   tension puente H ,8.78,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=255y153,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.13636363, Hora Calc,20.840279,  ,  , Corrida: ,15041 seg ,  ,  , Peltier: ,28.02, ºC     , teInsta: ,26.72, ºC     , Disip: ,19.12, ºC     ,  , Aire: ,15.22,20:50:34,22/8/2022,TomaNro= 312,   Modo ,3,   tension puente H ,8.78,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=255y153,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.13636363, Hora Calc,20.84278,  ,  , Corrida: ,15050 seg ,  ,  , Peltier: ,27.85, ºC     , teInsta: ,26.71, ºC     , Disip: ,18.25, ºC     ,  , Aire: ,15.22,20:50:43,22/8/2022,TomaNro= 313,   Modo ,3,   tension puente H ,8.78,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=255y153,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.13636363, Hora Calc,20.845278,  ,  , Corrida: ,15059 seg ,  ,  , Peltier: ,27.65, ºC     , teInsta: ,26.7, ºC     , Disip: ,17.49, ºC     ,  , Aire: ,15.22,20:50:52,22/8/2022,TomaNro= 314,   Modo ,3,   tension puente H ,8.78,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=255y153,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.13636363, Hora Calc,20.847778,  ,  , Corrida: ,15068 seg ,  ,  , Peltier: ,27.46, ºC     , teInsta: ,26.7, ºC     , Disip: ,16.91, ºC     ,  , Aire: ,15.22,20:51:1,22/8/2022,TomaNro= 315,   Modo ,3,   tension puente H ,8.78,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=110y66,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.13636363, Hora Calc,20.850279,  ,  , Corrida: ,15078 seg ,  ,  , Peltier: ,27.28, ºC     , teInsta: ,26.69, ºC     , Disip: ,17.07, ºC     ,  , Aire: ,15.22,20:51:11,22/8/2022,TomaNro= 316,   Modo ,3,   tension puente H ,8.78,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=95y57,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.13636363, Hora Calc,20.853056,  ,  , Corrida: ,15087 seg ,  ,  , Peltier: ,27.06, ºC     , teInsta: ,26.68, ºC     , Disip: ,17.5, ºC     ,  , Aire: ,15.22,20:51:20,22/8/2022,TomaNro= 317,   Modo ,3,   tension puente H ,8.78,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=84y50,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.13636363, Hora Calc,20.855556,  ,  , Corrida: ,15096 seg ,  ,  , Peltier: ,26.85, ºC     , teInsta: ,26.68, ºC     , Disip: ,17.95, ºC     ,  , Aire: ,15.22,20:51:29,22/8/2022,TomaNro= 318,   Modo ,3,   tension puente H ,8.78,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=74y44,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.13636363, Hora Calc,20.858055,  ,  , Corrida: ,15105 seg ,  ,  , Peltier: ,26.65, ºC     , teInsta: ,26.64, ºC     , Disip: ,18.39, ºC     ,  , Aire: ,15.22,20:51:38,22/8/2022,TomaNro= 319,   Modo ,3,   tension puente H ,8.78,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=69y41,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.13636363, Hora Calc,20.860556,  ,  , Corrida: ,15114 seg ,  ,  , Peltier: ,26.43, ºC     , teInsta: ,26.64, ºC     , Disip: ,18.94, ºC     ,  , Aire: ,15.22,20:51:47,22/8/2022,TomaNro= 320,   Modo ,3,   tension puente H ,8.78,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=68y40,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.13636363, Hora Calc,20.863056,  ,  , Corrida: ,15123 seg ,  ,  , Peltier: ,26.23, ºC     , teInsta: ,26.63, ºC     , Disip: ,20.82, ºC     ,  , Aire: ,15.22,20:51:56,22/8/2022,TomaNro= 321,   Modo ,3,   tension puente H ,8.78,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=69y41,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.13636363, Hora Calc,20.865557,  ,  , Corrida: ,15132 seg ,  ,  , Peltier: ,26.09, ºC     , teInsta: ,26.62, ºC     , Disip: ,22.87, ºC     ,  , Aire: ,15.22,20:52:5,22/8/2022,TomaNro= 322,   Modo ,3,   tension puente H ,8.78,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=75y45,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.13636363, Hora Calc,20.868055,  ,  , Corrida: ,15142 seg ,  ,  , Peltier: ,25.94, ºC     , teInsta: ,26.62, ºC     , Disip: ,24.78, ºC     ,  , Aire: ,15.22,20:52:15,22/8/2022,TomaNro= 323,   Modo ,3,   tension puente H ,8.78,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=80y48,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.13636363, Hora Calc,20.870834,  ,  , Corrida: ,15151 seg ,  ,  , Peltier: ,25.82, ºC     , teInsta: ,26.61, ºC     , Disip: ,26.51, ºC     ,  , Aire: ,15.22,20:52:24,22/8/2022,TomaNro= 324,   Modo ,3,   tension puente H ,8.78,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=88y52,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.13636363, Hora Calc,20.873333,  ,  , Corrida: ,15160 seg ,  ,  , Peltier: ,25.74, ºC     , teInsta: ,26.6, ºC     , Disip: ,28.08, ºC     ,  , Aire: ,15.22,20:52:33,22/8/2022,TomaNro= 325,   Modo ,3,   tension puente H ,8.78,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=96y57,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.13636363, Hora Calc,20.875834,  ,  , Corrida: ,15169 seg ,  ,  , Peltier: ,25.68, ºC     , teInsta: ,26.57, ºC     , Disip: ,29.55, ºC     ,  , Aire: ,15.22,20:52:42,22/8/2022,TomaNro= 326,   Modo ,3,   tension puente H ,8.78,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=99y59,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.13636363, Hora Calc,20.878334,  ,  , Corrida: ,15178 seg ,  ,  , Peltier: ,25.72, ºC     , teInsta: ,26.56, ºC     , Disip: ,30.87, ºC     ,  , Aire: ,15.22,20:52:51,22/8/2022,TomaNro= 327,   Modo ,3,   tension puente H ,8.78,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=103y61,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.13636363, Hora Calc,20.880833,  ,  , Corrida: ,15187 seg ,  ,  , Peltier: ,25.76, ºC     , teInsta: ,26.56, ºC     , Disip: ,32.06, ºC     ,  , Aire: ,15.22,20:53:0,22/8/2022,TomaNro= 328,   Modo ,3,   tension puente H ,8.78,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=100y60,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.13636363, Hora Calc,20.883333,  ,  , Corrida: ,15197 seg ,  ,  , Peltier: ,25.8, ºC     , teInsta: ,26.55, ºC     , Disip: ,33.12, ºC     ,  , Aire: ,15.22,20:53:10,22/8/2022,TomaNro= 329,   Modo ,3,   tension puente H ,8.78,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=96y57,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.13636363, Hora Calc,20.88611,  ,  , Corrida: ,15206 seg ,  ,  , Peltier: ,25.89, ºC     , teInsta: ,26.54, ºC     , Disip: ,34.01, ºC     ,  , Aire: ,15.22,20:53:19,22/8/2022,TomaNro= 330,   Modo ,3,   tension puente H ,8.78,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=93y55,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.13636363, Hora Calc,20.88861,  ,  , Corrida: ,15215 seg ,  ,  , Peltier: ,26.01, ºC     , teInsta: ,26.54, ºC     , Disip: ,34.72, ºC     ,  , Aire: ,15.22,20:53:28,22/8/2022,TomaNro= 331,   Modo ,3,   tension puente H ,8.78,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=87y52,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.13636363, Hora Calc,20.891111,  ,  , Corrida: ,15224 seg ,  ,  , Peltier: ,26.17, ºC     , teInsta: ,26.5, ºC     , Disip: ,35.29, ºC     ,  , Aire: ,15.22,20:53:37,22/8/2022,TomaNro= 332,   Modo ,3,   tension puente H ,8.78,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=79y47,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.13636363, Hora Calc,20.893612,  ,  , Corrida: ,15233 seg ,  ,  , Peltier: ,26.32, ºC     , teInsta: ,26.49, ºC     , Disip: ,35.75, ºC     ,  , Aire: ,15.22,20:53:46,22/8/2022,TomaNro= 333,   Modo ,3,   tension puente H ,8.78,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=72y43,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.13636363, Hora Calc,20.89611,  ,  , Corrida: ,15242 seg ,  ,  , Peltier: ,26.51, ºC     , teInsta: ,26.49, ºC     , Disip: ,36.03, ºC     ,  , Aire: ,15.22,20:53:55,22/8/2022,TomaNro= 334,   Modo ,3,   tension puente H ,8.78,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=69y41,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.13636363, Hora Calc,20.898611,  ,  , Corrida: ,15251 seg ,  ,  , Peltier: ,26.73, ºC     , teInsta: ,26.48, ºC     , Disip: ,36.24, ºC     ,  , Aire: ,15.22,20:54:5,22/8/2022,TomaNro= 335,   Modo ,3,   tension puente H ,8.78,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=68y40,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.13636363, Hora Calc,20.901112,  ,  , Corrida: ,15261 seg ,  ,  , Peltier: ,26.9, ºC     , teInsta: ,26.48, ºC     , Disip: ,36.23, ºC     ,  , Aire: ,15.22,20:54:14,22/8/2022,TomaNro= 336,   Modo ,3,   tension puente H ,8.78,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=70y42,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.13636363, Hora Calc,20.903889,  ,  , Corrida: ,15270 seg ,  ,  , Peltier: ,27.12, ºC     , teInsta: ,26.47, ºC     , Disip: ,34.87, ºC     ,  , Aire: ,15.22,20:54:23,22/8/2022,TomaNro= 337,   Modo ,3,   tension puente H ,8.78,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=76y45,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.13636363, Hora Calc,20.90639,  ,  , Corrida: ,15279 seg ,  ,  , Peltier: ,27.28, ºC     , teInsta: ,26.46, ºC     , Disip: ,33.2, ºC     ,  , Aire: ,15.22,20:54:32,22/8/2022,TomaNro= 338,   Modo ,3,   tension puente H ,8.78,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=88y52,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.13636363, Hora Calc,20.908888,  ,  , Corrida: ,15288 seg ,  ,  , Peltier: ,27.46, ºC     , teInsta: ,26.43, ºC     , Disip: ,31.57, ºC     ,  , Aire: ,15.22,20:54:41,22/8/2022,TomaNro= 339,   Modo ,3,   tension puente H ,8.78,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=101y60,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.13636363, Hora Calc,20.911388,  ,  , Corrida: ,15297 seg ,  ,  , Peltier: ,27.59, ºC     , teInsta: ,26.42, ºC     , Disip: ,29.92, ºC     ,  , Aire: ,15.22,20:54:50,22/8/2022,TomaNro= 340,   Modo ,3,   tension puente H ,8.78,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
