  ,  , Corrida: ,23 seg ,  ,  , Peltier: ,19.64, ºC     , teInsta: ,17.73, ºC     , Disip: ,18.64, ºC     ,  , Aire: ,15.22,1:24:10,18/8/2022,TomaNro= 1,   Modo ,0,   tension puente H ,0,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=255y35,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,1.4027778,  ,  , Corrida: ,33 seg ,  ,  , Peltier: ,19.7, ºC     , teInsta: ,17.73, ºC     , Disip: ,17.26, ºC     ,  , Aire: ,15.22,1:24:20,18/8/2022,TomaNro= 2,   Modo ,0,   tension puente H ,0,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=102y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.626667,  ,  , Corrida: ,26038 seg ,  ,  , Peltier: ,18.37, ºC     , teInsta: ,17.55, ºC     , Disip: ,14.59, ºC     ,  , Aire: ,15.22,8:37:45,18/8/2022,TomaNro= 614,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=100y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.629167,  ,  , Corrida: ,26048 seg ,  ,  , Peltier: ,18.38, ºC     , teInsta: ,17.55, ºC     , Disip: ,14.35, ºC     ,  , Aire: ,15.22,8:37:55,18/8/2022,TomaNro= 615,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=99y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.631945,  ,  , Corrida: ,26057 seg ,  ,  , Peltier: ,18.35, ºC     , teInsta: ,17.55, ºC     , Disip: ,14.16, ºC     ,  , Aire: ,15.22,8:38:4,18/8/2022,TomaNro= 616,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=99y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.634444,  ,  , Corrida: ,26067 seg ,  ,  , Peltier: ,18.32, ºC     , teInsta: ,17.56, ºC     , Disip: ,14.02, ºC     ,  , Aire: ,15.22,8:38:14,18/8/2022,TomaNro= 617,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=96y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.637222,  ,  , Corrida: ,26076 seg ,  ,  , Peltier: ,18.33, ºC     , teInsta: ,17.56, ºC     , Disip: ,13.9, ºC     ,  , Aire: ,15.22,8:38:23,18/8/2022,TomaNro= 618,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=94y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.639722,  ,  , Corrida: ,26086 seg ,  ,  , Peltier: ,18.29, ºC     , teInsta: ,17.57, ºC     , Disip: ,13.88, ºC     ,  , Aire: ,15.22,8:38:33,18/8/2022,TomaNro= 619,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=94y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.6425,  ,  , Corrida: ,26095 seg ,  ,  , Peltier: ,18.28, ºC     , teInsta: ,17.59, ºC     , Disip: ,13.97, ºC     ,  , Aire: ,15.22,8:38:42,18/8/2022,TomaNro= 620,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,HEATINGconPWM=90y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.6449995,  ,  , Corrida: ,26105 seg ,  ,  , Peltier: ,18.27, ºC     , teInsta: ,17.59, ºC     , Disip: ,14.98, ºC     ,  , Aire: ,15.22,8:38:52,18/8/2022,TomaNro= 621,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,HEATINGconPWM=90y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.647778,  ,  , Corrida: ,26114 seg ,  ,  , Peltier: ,18.26, ºC     , teInsta: ,17.6, ºC     , Disip: ,16.07, ºC     ,  , Aire: ,15.22,8:39:1,18/8/2022,TomaNro= 622,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,HEATINGconPWM=89y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.650277,  ,  , Corrida: ,26123 seg ,  ,  , Peltier: ,18.26, ºC     , teInsta: ,17.6, ºC     , Disip: ,16.95, ºC     ,  , Aire: ,15.22,8:39:11,18/8/2022,TomaNro= 623,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,HEATINGconPWM=88y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.652778,  ,  , Corrida: ,26133 seg ,  ,  , Peltier: ,18.26, ºC     , teInsta: ,17.6, ºC     , Disip: ,17.61, ºC     ,  , Aire: ,15.22,8:39:20,18/8/2022,TomaNro= 624,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,HEATINGconPWM=87y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.655555,  ,  , Corrida: ,26141 seg ,  ,  , Peltier: ,18.27, ºC     , teInsta: ,17.61, ºC     , Disip: ,18.08, ºC     ,  , Aire: ,15.22,8:39:28,18/8/2022,TomaNro= 625,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,BALANCEconPWM=87y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.657778,  ,  , Corrida: ,26151 seg ,  ,  , Peltier: ,18.34, ºC     , teInsta: ,17.63, ºC     , Disip: ,18.49, ºC     ,  , Aire: ,15.22,8:39:38,18/8/2022,TomaNro= 626,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,HEATINGconPWM=87y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.660555,  ,  , Corrida: ,26160 seg ,  ,  , Peltier: ,18.37, ºC     , teInsta: ,17.63, ºC     , Disip: ,18.8, ºC     ,  , Aire: ,15.22,8:39:47,18/8/2022,TomaNro= 627,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,HEATINGconPWM=90y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.663055,  ,  , Corrida: ,26170 seg ,  ,  , Peltier: ,18.42, ºC     , teInsta: ,17.64, ºC     , Disip: ,19.04, ºC     ,  , Aire: ,15.22,8:39:57,18/8/2022,TomaNro= 628,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,HEATINGconPWM=92y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.6658325,  ,  , Corrida: ,26179 seg ,  ,  , Peltier: ,18.47, ºC     , teInsta: ,17.64, ºC     , Disip: ,19.09, ºC     ,  , Aire: ,15.22,8:40:6,18/8/2022,TomaNro= 629,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=95y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.668334,  ,  , Corrida: ,26189 seg ,  ,  , Peltier: ,18.52, ºC     , teInsta: ,17.65, ºC     , Disip: ,18.13, ºC     ,  , Aire: ,15.22,8:40:16,18/8/2022,TomaNro= 630,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=99y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.671111,  ,  , Corrida: ,26198 seg ,  ,  , Peltier: ,18.58, ºC     , teInsta: ,17.65, ºC     , Disip: ,17.04, ºC     ,  , Aire: ,15.22,8:40:25,18/8/2022,TomaNro= 631,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=103y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.673612,  ,  , Corrida: ,26207 seg ,  ,  , Peltier: ,18.66, ºC     , teInsta: ,17.67, ºC     , Disip: ,16.14, ºC     ,  , Aire: ,15.22,8:40:35,18/8/2022,TomaNro= 632,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=105y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.676111,  ,  , Corrida: ,26217 seg ,  ,  , Peltier: ,18.69, ºC     , teInsta: ,17.68, ºC     , Disip: ,15.42, ºC     ,  , Aire: ,15.22,8:40:44,18/8/2022,TomaNro= 633,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=112y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.678889,  ,  , Corrida: ,26226 seg ,  ,  , Peltier: ,18.73, ºC     , teInsta: ,17.68, ºC     , Disip: ,14.81, ºC     ,  , Aire: ,15.22,8:40:53,18/8/2022,TomaNro= 634,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=115y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.681389,  ,  , Corrida: ,26236 seg ,  ,  , Peltier: ,18.76, ºC     , teInsta: ,17.69, ºC     , Disip: ,14.3, ºC     ,  , Aire: ,15.22,8:41:3,18/8/2022,TomaNro= 635,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=118y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.684167,  ,  , Corrida: ,26245 seg ,  ,  , Peltier: ,18.76, ºC     , teInsta: ,17.69, ºC     , Disip: ,13.88, ºC     ,  , Aire: ,15.22,8:41:12,18/8/2022,TomaNro= 636,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=121y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.6866665,  ,  , Corrida: ,26254 seg ,  ,  , Peltier: ,18.77, ºC     , teInsta: ,17.69, ºC     , Disip: ,13.66, ºC     ,  , Aire: ,15.22,8:41:21,18/8/2022,TomaNro= 637,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,BALANCEconPWM=121y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.689167,  ,  , Corrida: ,26263 seg ,  ,  , Peltier: ,18.76, ºC     , teInsta: ,17.7, ºC     , Disip: ,14.39, ºC     ,  , Aire: ,15.22,8:41:30,18/8/2022,TomaNro= 638,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=121y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.691667,  ,  , Corrida: ,26273 seg ,  ,  , Peltier: ,18.77, ºC     , teInsta: ,17.72, ºC     , Disip: ,14.23, ºC     ,  , Aire: ,15.22,8:41:40,18/8/2022,TomaNro= 639,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=118y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.694445,  ,  , Corrida: ,26282 seg ,  ,  , Peltier: ,18.77, ºC     , teInsta: ,17.72, ºC     , Disip: ,13.84, ºC     ,  , Aire: ,15.22,8:41:49,18/8/2022,TomaNro= 640,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=119y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.696944,  ,  , Corrida: ,26290 seg ,  ,  , Peltier: ,18.74, ºC     , teInsta: ,17.73, ºC     , Disip: ,13.6, ºC     ,  , Aire: ,15.22,8:41:58,18/8/2022,TomaNro= 641,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,BALANCEconPWM=118y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.699166,  ,  , Corrida: ,26300 seg ,  ,  , Peltier: ,18.71, ºC     , teInsta: ,17.73, ºC     , Disip: ,14.33, ºC     ,  , Aire: ,15.22,8:42:7,18/8/2022,TomaNro= 642,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=114y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.701944,  ,  , Corrida: ,26309 seg ,  ,  , Peltier: ,18.68, ºC     , teInsta: ,17.74, ºC     , Disip: ,14.22, ºC     ,  , Aire: ,15.22,8:42:16,18/8/2022,TomaNro= 643,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=112y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.704444,  ,  , Corrida: ,26319 seg ,  ,  , Peltier: ,18.68, ºC     , teInsta: ,17.74, ºC     , Disip: ,13.87, ºC     ,  , Aire: ,15.22,8:42:26,18/8/2022,TomaNro= 644,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=109y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.707222,  ,  , Corrida: ,26327 seg ,  ,  , Peltier: ,18.65, ºC     , teInsta: ,17.76, ºC     , Disip: ,13.7, ºC     ,  , Aire: ,15.22,8:42:34,18/8/2022,TomaNro= 645,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,BALANCEconPWM=107y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.709444,  ,  , Corrida: ,26337 seg ,  ,  , Peltier: ,18.6, ºC     , teInsta: ,17.76, ºC     , Disip: ,14.43, ºC     ,  , Aire: ,15.22,8:42:44,18/8/2022,TomaNro= 646,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=104y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.712222,  ,  , Corrida: ,26346 seg ,  ,  , Peltier: ,18.58, ºC     , teInsta: ,17.77, ºC     , Disip: ,14.39, ºC     ,  , Aire: ,15.22,8:42:53,18/8/2022,TomaNro= 647,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=99y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.714722,  ,  , Corrida: ,26356 seg ,  ,  , Peltier: ,18.57, ºC     , teInsta: ,17.77, ºC     , Disip: ,14.14, ºC     ,  , Aire: ,15.22,8:43:3,18/8/2022,TomaNro= 648,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=97y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.7175,  ,  , Corrida: ,26365 seg ,  ,  , Peltier: ,18.56, ºC     , teInsta: ,17.78, ºC     , Disip: ,13.93, ºC     ,  , Aire: ,15.22,8:43:12,18/8/2022,TomaNro= 649,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=97y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.719999,  ,  , Corrida: ,26374 seg ,  ,  , Peltier: ,18.51, ºC     , teInsta: ,17.78, ºC     , Disip: ,13.77, ºC     ,  , Aire: ,15.22,8:43:22,18/8/2022,TomaNro= 650,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=96y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.7225,  ,  , Corrida: ,26384 seg ,  ,  , Peltier: ,18.51, ºC     , teInsta: ,17.79, ºC     , Disip: ,13.78, ºC     ,  , Aire: ,15.22,8:43:31,18/8/2022,TomaNro= 651,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,HEATINGconPWM=92y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.725277,  ,  , Corrida: ,26393 seg ,  ,  , Peltier: ,18.48, ºC     , teInsta: ,17.81, ºC     , Disip: ,14.77, ºC     ,  , Aire: ,15.22,8:43:40,18/8/2022,TomaNro= 652,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,HEATINGconPWM=90y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.7277775,  ,  , Corrida: ,26403 seg ,  ,  , Peltier: ,18.45, ºC     , teInsta: ,17.81, ºC     , Disip: ,15.84, ºC     ,  , Aire: ,15.22,8:43:50,18/8/2022,TomaNro= 653,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,HEATINGconPWM=88y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.730556,  ,  , Corrida: ,26412 seg ,  ,  , Peltier: ,18.45, ºC     , teInsta: ,17.82, ºC     , Disip: ,16.7, ºC     ,  , Aire: ,15.22,8:43:59,18/8/2022,TomaNro= 654,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,HEATINGconPWM=86y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.733055,  ,  , Corrida: ,26421 seg ,  ,  , Peltier: ,18.45, ºC     , teInsta: ,17.82, ºC     , Disip: ,17.31, ºC     ,  , Aire: ,15.22,8:44:8,18/8/2022,TomaNro= 655,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,BALANCEconPWM=86y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.735556,  ,  , Corrida: ,26429 seg ,  ,  , Peltier: ,18.44, ºC     , teInsta: ,17.82, ºC     , Disip: ,17.78, ºC     ,  , Aire: ,15.22,8:44:16,18/8/2022,TomaNro= 656,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,BALANCEconPWM=86y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.737778,  ,  , Corrida: ,26439 seg ,  ,  , Peltier: ,18.46, ºC     , teInsta: ,17.83, ºC     , Disip: ,18.19, ºC     ,  , Aire: ,15.22,8:44:26,18/8/2022,TomaNro= 657,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,HEATINGconPWM=85y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.740556,  ,  , Corrida: ,26448 seg ,  ,  , Peltier: ,18.49, ºC     , teInsta: ,17.85, ºC     , Disip: ,18.52, ºC     ,  , Aire: ,15.22,8:44:35,18/8/2022,TomaNro= 658,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,HEATINGconPWM=85y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.743055,  ,  , Corrida: ,26457 seg ,  ,  , Peltier: ,18.51, ºC     , teInsta: ,17.85, ºC     , Disip: ,18.78, ºC     ,  , Aire: ,15.22,8:44:45,18/8/2022,TomaNro= 659,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,HEATINGconPWM=86y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.745556,  ,  , Corrida: ,26467 seg ,  ,  , Peltier: ,18.58, ºC     , teInsta: ,17.86, ºC     , Disip: ,18.97, ºC     ,  , Aire: ,15.22,8:44:54,18/8/2022,TomaNro= 660,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,HEATINGconPWM=88y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.748334,  ,  , Corrida: ,26476 seg ,  ,  , Peltier: ,18.62, ºC     , teInsta: ,17.86, ºC     , Disip: ,19.12, ºC     ,  , Aire: ,15.22,8:45:3,18/8/2022,TomaNro= 661,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,HEATINGconPWM=91y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.7508335,  ,  , Corrida: ,26486 seg ,  ,  , Peltier: ,18.68, ºC     , teInsta: ,17.86, ºC     , Disip: ,19.11, ºC     ,  , Aire: ,15.22,8:45:13,18/8/2022,TomaNro= 662,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=94y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,8.753612,  ,  , Corrida: ,26495 seg ,  ,  , Peltier: ,18.76, ºC     , teInsta: ,17.87, ºC     , Disip: ,18.1, ºC     ,  , Aire: ,15.22,8:45:22,18/8/2022,TomaNro= 663,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
